"PVWatts Hourly PV Performance Data"
"Requested Location","yinchuan"
"Solar Resource Data Location","NSRDB Lat/Lng: 38.45, 106.26"
"Latitude (degrees)", 38.45
"Longitude (degrees)", 106.26
"Elevation (m)","1114"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","10","13","905","145","6.6","3.3","0.2","1004.195","25.931","847.38","813.391"
"3","10","14","890","138","6.9","3.9","0.2","929.701","23.241","795.926","763.759"
"3","10","15","838","130","6.3","4.4","0.2","777.181","19.053","681.417","653.308"
"3","10","16","740","114","4.8","4","0.2","556.14","14.478","500.934","479.22"
"3","10","17","557","86","1.2","2.5","0.2","298.262","7.751","262.098","248.848"
"3","10","18","172","33","-1.9","1.5","0.2","60.182","-0.396","41.046","35.628"
"3","10","19","0","0","-2.2","1.3","0.2","0","-2.2","0","0"
"3","10","20","0","0","-1.5","0.9","0.2","0","-1.5","0","0"
"3","10","21","0","0","-0.9","0.5","0.2","0","-0.9","0","0"
"3","10","22","0","0","-0.7","0.4","0.2","0","-0.7","0","0"
"3","10","23","0","0","-1.2","0.6","0.2","0","-1.2","0","0"
"3","11","0","0","0","-1.8","0.8","0.2","0","-1.8","0","0"
"3","11","1","0","0","-2.3","0.9","0.2","0","-2.3","0","0"
"3","11","2","0","0","-2.7","0.9","0.2","0","-2.7","0","0"
"3","11","3","0","0","-3.2","1","0.2","0","-3.2","0","0"
"3","11","4","0","0","-3.6","1.1","0.2","0","-3.6","0","0"
"3","11","5","0","0","-3.8","1.2","0.2","0","-3.8","0","0"
"3","11","6","0","0","-3.6","1.3","0.2","0","-3.6","0","0"
"3","11","7","36","18","-3.3","1.3","0.2","21.511","-2.746","13.645","9.198"
"3","11","8","437","87","1.3","2.8","0.2","235.961","6.189","203.846","192.659"
"3","11","9","654","122","4.4","3.2","0.2","491.472","14.07","443.304","423.633"
"3","11","10","778","145","6.8","3.6","0.2","727.77","20.204","636.011","609.511"
"3","11","11","899","130","8.6","4.1","0.2","915.005","24.23","781.362","749.712"
"3","11","12","922","136","10","4.7","0.2","1006.857","25.832","850.134","816.047"
"3","11","13","921","139","10.9","5.1","0.2","1014.668","26.06","855.551","821.272"
"3","11","14","908","131","11.1","5.3","0.2","939.635","24.81","799.601","767.304"
"3","11","15","855","125","10.7","5.3","0.2","782.997","22.145","678.749","650.734"
"3","11","16","775","111","9.2","4.2","0.2","574.124","18.912","508.959","486.961"
"3","11","17","594","85","5.7","2.4","0.2","311.358","12.667","268.949","255.456"
"3","11","18","177","36","3.1","1.5","0.2","64.185","4.715","43.787","38.272"
"3","11","19","0","0","3.5","1","0.2","0","3.5","0","0"
"3","11","20","0","0","3.9","0.4","0.2","0","3.9","0","0"
"3","11","21","0","0","3.5","0.5","0.2","0","3.5","0","0"
"3","11","22","0","0","2.8","1","0.2","0","2.8","0","0"
"3","11","23","0","0","2.1","1.2","0.2","0","2.1","0","0"
"3","12","0","0","0","1.1","1.4","0.2","0","1.1","0","0"
"3","12","1","0","0","-0.1","1.5","0.2","0","-0.1","0","0"
"3","12","2","0","0","-1","1.6","0.2","0","-1","0","0"
"3","12","3","0","0","-1.5","1.6","0.2","0","-1.5","0","0"
"3","12","4","0","0","-1.3","1.5","0.2","0","-1.3","0","0"
"3","12","5","0","0","-1","1.5","0.2","0","-1","0","0"
"3","12","6","0","0","-0.8","1.4","0.2","0","-0.8","0","0"
"3","12","7","58","23","-0.5","1.3","0.2","29.583","0.257","18.465","13.847"
"3","12","8","481","90","4.7","1.8","0.2","254.6","11.089","216.585","204.947"
"3","12","9","690","126","8.1","2.1","0.2","517.051","20.492","455.618","435.51"
"3","12","10","806","144","11.3","2.6","0.2","749.246","27.59","636.816","610.287"
"3","12","11","837","168","13.2","2.8","0.2","909.213","32.239","752.133","721.519"
"3","12","12","864","167","14.2","2.7","0.2","988.369","35.245","804.45","771.981"
"3","12","13","360","345","14.7","2.7","0.2","707.446","29.725","584.704","560.022"
"3","12","14","855","157","14.9","2.9","0.2","922.603","33.887","757.9","727.081"
"3","12","15","802","146","14.3","3.3","0.2","770.071","29.158","649.486","622.509"
"3","12","16","702","128","12.7","3","0.2","550.539","23.89","478.275","457.364"
"3","12","17","497","99","8.4","2.1","0.2","289.34","15.266","247.926","235.178"
"3","12","18","102","37","4.2","1.7","0.2","52.938","5.497","37.59","32.294"
"3","12","19","0","0","2.5","1.8","0.2","0","2.5","0","0"
"3","12","20","0","0","1.9","1.7","0.2","0","1.9","0","0"
"3","12","21","0","0","1.8","1.5","0.2","0","1.8","0","0"
"3","12","22","0","0","1.8","1.3","0.2","0","1.8","0","0"
"3","12","23","0","0","1.7","1","0.2","0","1.7","0","0"
"3","13","0","0","0","1.4","0.5","0.2","0","1.4","0","0"
"3","13","1","0","0","0.3","0.6","0.2","0","0.3","0","0"
"3","13","2","0","0","-1.5","1.2","0.2","0","-1.5","0","0"
"3","13","3","0","0","-2.8","1.6","0.2","0","-2.8","0","0"
"3","13","4","0","0","-3.4","1.9","0.2","0","-3.4","0","0"
"3","13","5","0","0","-3.3","2.1","0.2","0","-3.3","0","0"
"3","13","6","0","0","-2.4","2.2","0.2","0","-2.4","0","0"
"3","13","7","13","20","-1.7","2.2","0.2","20.308","-1.259","13.527","9.084"
"3","13","8","154","99","1.8","2.6","0.2","151.139","5.065","132.394","123.739"
"3","13","9","509","166","4.7","2.9","0.2","459.08","14.186","411.988","393.426"
"3","13","10","630","197","7.5","3.6","0.2","675.872","19.938","589.412","564.563"
"3","13","11","700","214","9.3","3.9","0.2","842.158","24.09","717.517","688.129"
"3","13","12","729","226","10.1","4.1","0.2","933.32","26.01","785.752","753.946"
"3","13","13","383","338","10.4","4.2","0.2","721.684","22.509","613.084","587.397"
"3","13","14","0","99","10.3","4.4","0.2","92.456","11.805","77.049","70.355"
"3","13","15","603","216","10","4.8","0.2","691.769","20.75","600.151","574.922"
"3","13","16","128","204","8.9","4.6","0.2","283.827","13.429","250.181","237.352"
"3","13","17","273","134","5.9","3.3","0.2","240.474","10.52","210.665","199.237"
"3","13","18","5","29","3.3","2.5","0.2","27.978","3.905","21.735","17.002"
"3","13","19","0","0","2.7","3","0.2","0","2.7","0","0"
"3","13","20","0","0","2.5","3.4","0.2","0","2.5","0","0"
"3","13","21","0","0","1.8","3.2","0.2","0","1.8","0","0"
"3","13","22","0","0","1.2","2.8","0.2","0","1.2","0","0"
"3","13","23","0","0","0.5","2.5","0.2","0","0.5","0","0"
"3","14","0","0","0","-0.1","2.1","0.2","0","-0.1","0","0"
"3","14","1","0","0","-0.8","1.8","0.2","0","-0.8","0","0"
"3","14","2","0","0","-1.8","1.8","0.2","0","-1.8","0","0"
"3","14","3","0","0","-2.8","1.9","0.2","0","-2.8","0","0"
"3","14","4","0","0","-3.3","2.1","0.2","0","-3.3","0","0"
"3","14","5","0","0","-3.6","2.2","0.2","0","-3.6","0","0"
"3","14","6","0","0","-3.3","2.4","0.2","0","-3.3","0","0"
"3","14","7","25","25","-2.8","2.6","0.2","26.478","-2.269","17.687","13.097"
"3","14","8","391","105","2","4.4","0.2","242.729","5.944","212.192","200.71"
"3","14","9","628","143","4.9","5.2","0.2","502.267","12.35","454.992","434.907"
"3","14","10","748","164","6.7","6","0.2","732.516","16.565","647.47","620.564"
"3","14","11","813","176","8","6.5","0.2","901.712","19.479","781.716","750.053"
"3","14","12","839","183","9","6.7","0.2","991.993","21.355","849.804","815.729"
"3","14","13","844","182","9.7","6.7","0.2","999.921","22.153","853.793","819.576"
"3","14","14","831","171","10.1","6.5","0.2","924.438","21.867","793.729","761.641"
"3","14","15","789","155","9.8","6","0.2","772.186","20.197","672.815","645.011"
"3","14","16","702","131","9","4.9","0.2","555.315","17.55","493.61","472.155"
"3","14","17","528","97","6.1","2.9","0.2","299.498","12.234","259.815","246.645"
"3","14","18","148","40","3.1","1.5","0.2","61.425","4.663","43.185","37.691"
"3","14","19","0","0","2.6","1.3","0.2","0","0","0","0"
"3","14","20","0","0","2.7","1","0.2","0","2.7","0","0"
"3","14","21","0","0","2.5","0.7","0.2","0","2.5","0","0"
"3","14","22","0","0","1.9","0.8","0.2","0","1.9","0","0"
"3","14","23","0","0","1.2","1","0.2","0","1.2","0","0"
"3","15","0","0","0","0.7","1","0.2","0","0.7","0","0"
"3","15","1","0","0","0.2","1","0.2","0","0.2","0","0"
"3","15","2","0","0","-0.3","1.1","0.2","0","-0.3","0","0"
"3","15","3","0","0","-0.7","1.2","0.2","0","-0.7","0","0"
"3","15","4","0","0","-0.9","1.2","0.2","0","-0.9","0","0"
"3","15","5","0","0","-1.2","1.2","0.2","0","-1.2","0","0"
"3","15","6","0","0","-1.1","1.2","0.2","0","-1.1","0","0"
"3","15","7","84","28","-1","1.2","0.2","37.679","0.004","24.778","19.937"
"3","15","8","174","103","4.1","2.9","0.2","165.848","7.5","144.535","135.45"
"3","15","9","581","123","7.3","3.7","0.2","460.371","15.671","411.591","393.043"
"3","15","10","701","168","10.7","4.5","0.2","704.426","22.097","609.77","584.2"
"3","15","11","796","164","13.5","5.1","0.2","876.53","26.601","740.37","710.172"
"3","15","12","825","171","15.2","4.8","0.2","968.078","30.216","802.672","770.266"
"3","15","13","828","171","16.3","4.1","0.2","974.871","32.923","799.697","767.397"
"3","15","14","836","154","17","3.5","0.2","907.726","33.936","745.098","714.733"
"3","15","15","790","144","17","3.3","0.2","762.495","31.708","636.321","609.81"
"3","15","16","449","166","15.8","2.5","0.2","442.482","25.607","379.03","361.636"
"3","15","17","494","101","13.3","1.5","0.2","291.473","21.154","244.622","231.99"
"3","15","18","116","41","11.4","1.1","0.2","58.145","13.044","40.709","35.303"
"3","15","19","0","0","10.3","1.2","0.2","0","0","0","0"
"3","15","20","0","0","8.4","1.4","0.2","0","8.4","0","0"
"3","15","21","0","0","6.5","1.6","0.2","0","6.5","0","0"
"3","15","22","0","0","4.9","1.7","0.2","0","4.9","0","0"
"3","15","23","0","0","3.7","1.6","0.2","0","3.7","0","0"
"3","16","0","0","0","3.2","1.4","0.2","0","3.2","0","0"
"3","16","1","0","0","3.2","1.1","0.2","0","3.2","0","0"
"3","16","2","0","0","3.3","0.9","0.2","0","3.3","0","0"
"3","16","3","0","0","3.3","0.7","0.2","0","3.3","0","0"
"3","16","4","0","0","3.2","0.5","0.2","0","3.2","0","0"
"3","16","5","0","0","2.9","0.5","0.2","0","2.9","0","0"
"3","16","6","0","0","2.6","0.6","0.2","0","2.6","0","0"
"3","16","7","53","28","2.5","0.6","0.2","33.332","3.558","22.618","17.853"
"3","16","8","387","106","6.8","1.1","0.2","244.696","14.029","208.276","196.933"
"3","16","9","497","147","10","2.4","0.2","437.371","19.882","383.851","366.286"
"3","16","10","275","273","12.7","3.6","0.2","492.413","21.741","422.184","403.26"
"3","16","11","152","349","14.1","4.1","0.2","495.914","22.532","419.063","400.25"
"3","16","12","432","321","14.6","4","0.2","758.347","27.692","631.998","605.64"
"3","16","13","407","333","14.9","4.1","0.2","740.264","27.496","617.022","591.194"
"3","16","14","688","207","14.6","4.2","0.2","839.756","28.722","702.095","673.253"
"3","16","15","434","245","13.8","4.5","0.2","596.428","23.433","510.257","488.213"
"3","16","16","552","175","12.7","4.3","0.2","512.012","21.229","447.12","427.313"
"3","16","17","0","27","10.1","3","0.2","25.075","10.608","20.513","15.822"
"3","16","18","0","10","7.2","1.9","0.2","9.273","7.427","6.922","2.713"
"3","16","19","0","0","5.8","2","0.2","0","0","0","0"
"3","16","20","0","0","5","2.2","0.2","0","5","0","0"
"3","16","21","0","0","4.1","2.3","0.2","0","4.1","0","0"
"3","16","22","0","0","3.3","2.2","0.2","0","3.3","0","0"
"3","16","23","0","0","2.5","2","0.2","0","2.5","0","0"
"3","17","0","0","0","1.2","1.9","0.2","0","1.2","0","0"
"3","17","1","0","0","-0.2","1.8","0.2","0","-0.2","0","0"
"3","17","2","0","0","-1.4","1.7","0.2","0","-1.4","0","0"
"3","17","3","0","0","-2.2","1.6","0.2","0","-2.2","0","0"
"3","17","4","0","0","-2.6","1.4","0.2","0","-2.6","0","0"
"3","17","5","0","0","-2.7","1.3","0.2","0","-2.7","0","0"
"3","17","6","0","0","-2.1","1.3","0.2","0","-2.1","0","0"
"3","17","7","73","33","-1.4","1.3","0.2","40.461","-0.328","28.147","23.186"
"3","17","8","446","102","4","2.7","0.2","262.023","9.544","226.925","214.92"
"3","17","9","633","140","8","3.5","0.2","509.924","17.557","452.836","432.826"
"3","17","10","469","225","11.3","3.8","0.2","593.221","21.881","511.383","489.299"
"3","17","11","481","275","12.5","3.4","0.2","720.83","26.139","607.114","581.638"
"3","17","12","253","380","13.1","2.8","0.2","634.869","26.335","529.392","506.67"
"3","17","13","116","384","13.5","2.3","0.2","500.615","24.918","416.975","398.236"
"3","17","14","37","300","13.6","1.7","0.2","334.087","22.204","279.038","265.187"
"3","17","15","14","208","12.9","1.2","0.2","209.5","18.957","175.945","165.747"
"3","17","16","0","80","11.2","1.1","0.2","74.52","13.414","62.284","56.113"
"3","17","17","0","11","9.5","1.3","0.2","10.205","9.79","8.045","3.797"
"3","17","18","0","5","8.6","1.3","0.2","4.632","8.73","3.344","0"
"3","17","19","0","0","8.4","1.2","0.2","0","0","0","0"
"3","17","20","0","0","8.2","1","0.2","0","8.2","0","0"
"3","17","21","0","0","7.3","0.9","0.2","0","7.3","0","0"
"3","17","22","0","0","5.7","1.1","0.2","0","5.7","0","0"
"3","17","23","0","0","3.5","1.6","0.2","0","3.5","0","0"
"3","18","0","0","0","1.3","1.9","0.2","0","1.3","0","0"
"3","18","1","0","0","-0.2","2","0.2","0","-0.2","0","0"
"3","18","2","0","0","-1.1","1.9","0.2","0","-1.1","0","0"
"3","18","3","0","0","-1.7","1.7","0.2","0","-1.7","0","0"
"3","18","4","0","0","-1.7","1.4","0.2","0","-1.7","0","0"
"3","18","5","0","0","-1.3","1.2","0.2","0","-1.3","0","0"
"3","18","6","0","0","-0.4","0.9","0.2","0","-0.4","0","0"
"3","18","7","26","32","0.3","0.6","0.2","33.51","1.388","24.6","19.765"
"3","18","8","132","111","4.6","0.3","0.2","157.383","10.424","136.291","127.498"
"3","18","9","520","176","8","0.5","0.2","482.804","24.925","415.654","396.962"
"3","18","10","627","210","10.6","1.1","0.2","695.906","31.316","580.155","555.634"
"3","18","11","677","238","12.2","1.8","0.2","855.402","33.863","700.574","671.786"
"3","18","12","691","257","13.2","2.2","0.2","937.466","35.073","760.657","729.74"
"3","18","13","680","267","13.6","2.5","0.2","939.771","34.315","764.404","733.355"
"3","18","14","677","246","13.6","2.8","0.2","871.262","31.818","718.571","689.146"
"3","18","15","508","221","13.2","3.1","0.2","628.608","25.709","533.922","511.039"
"3","18","16","541","147","12.4","3.1","0.2","477.718","21.939","415.857","397.158"
"3","18","17","207","119","10.2","2.3","0.2","200.396","14.788","172.256","162.189"
"3","18","18","49","36","7.4","1.5","0.2","42.339","8.512","31.861","26.769"
"3","18","19","0","0","5.9","1.5","0.2","0","0","0","0"
"3","18","20","0","0","5.2","1.5","0.2","0","5.2","0","0"
"3","18","21","0","0","4.5","1.6","0.2","0","4.5","0","0"
"3","18","22","0","0","3.7","1.7","0.2","0","3.7","0","0"
"3","18","23","0","0","2.9","1.8","0.2","0","2.9","0","0"
"3","19","0","0","0","1.8","2","0.2","0","1.8","0","0"
"3","19","1","0","0","0.9","2","0.2","0","0.9","0","0"
"3","19","2","0","0","0.3","1.9","0.2","0","0.3","0","0"
"3","19","3","0","0","-0.1","1.7","0.2","0","-0.1","0","0"
"3","19","4","0","0","-0.4","1.3","0.2","0","-0.4","0","0"
"3","19","5","0","0","-0.6","1.2","0.2","0","-0.6","0","0"
"3","19","6","0","0","-0.2","1.1","0.2","0","0","0","0"
"3","19","7","36","36","0.4","1","0.2","38.788","1.537","29.07","24.077"
"3","19","8","316","132","5.3","1.7","0.2","246.734","11.663","213.878","202.336"
"3","19","9","461","161","8.7","2.1","0.2","435.687","19.124","382.593","365.073"
"3","19","10","406","251","11.2","2.7","0.2","567.986","23.299","485.847","464.668"
"3","19","11","562","257","12.6","3.4","0.2","774.814","27.264","650.162","623.16"
"3","19","12","593","280","13.4","4.3","0.2","869.19","27.792","724.823","695.176"
"3","19","13","525","307","13.7","5","0.2","835.531","26.31","699.93","671.165"
"3","19","14","753","205","13.4","5.7","0.2","898.142","25.882","758.204","727.374"
"3","19","15","693","192","12.6","6","0.2","742.312","22.587","639.35","612.732"
"3","19","16","586","170","11.3","5.9","0.2","528.247","18.506","465.982","445.506"
"3","19","17","1","103","9","4.3","0.2","97.99","10.63","84.705","77.74"
"3","19","18","0","24","5.6","2.6","0.2","22.304","6.079","17.675","13.086"
"3","19","19","0","0","3.1","2","0.2","0","0","0","0"
"3","19","20","0","0","1.8","1.9","0.2","0","1.8","0","0"
"3","19","21","0","0","0.8","1.8","0.2","0","0.8","0","0"
"3","19","22","0","0","-0.1","1.7","0.2","0","-0.1","0","0"
"3","19","23","0","0","-0.8","1.5","0.2","0","-0.8","0","0"
"3","20","0","0","0","-1","1.3","0.2","0","-1","0","0"
"3","20","1","0","0","-0.5","0.8","0.2","0","-0.5","0","0"
"3","20","2","0","0","-0.1","0.6","0.2","0","-0.1","0","0"
"3","20","3","0","0","-0.4","1","0.2","0","-0.4","0","0"
"3","20","4","0","0","-1.1","1.4","0.2","0","-1.1","0","0"
"3","20","5","0","0","-1.8","1.6","0.2","0","-1.8","0","0"
"3","20","6","0","0","-1.4","2","0.2","0","0","0","0"
"3","20","7","49","39","-0.7","2.2","0.2","44.265","0.297","33.751","28.592"
"3","20","8","364","122","5.2","5.2","0.2","254.088","8.934","222.25","210.411"
"3","20","9","588","165","8.7","6.9","0.2","513.27","14.992","459.007","438.779"
"3","20","10","726","179","10.8","8.3","0.2","744.203","18.766","650.768","623.745"
"3","20","11","799","186","11.8","8.9","0.2","912.602","21.058","784.815","753.042"
"3","20","12","844","187","12.3","9.2","0.2","1012.421","22.308","862.491","827.966"
"3","20","13","844","188","12.6","9.1","0.2","1016.187","22.728","864.152","829.568"
"3","20","14","820","183","12.5","8.8","0.2","935.501","22.07","800.996","768.65"
"3","20","15","762","171","12","8.3","0.2","774.423","20.289","673.033","645.221"
"3","20","16","677","151","11","7.3","0.2","565.017","17.656","500.8","479.091"
"3","20","17","501","114","8.5","4.9","0.2","308.868","13.217","268.185","254.718"
"3","20","18","155","50","4.7","2.6","0.2","72.022","6.192","53.132","47.286"
"3","20","19","0","0","2.4","1.9","0.2","0","0","0","0"
"3","20","20","0","0","2","1.7","0.2","0","2","0","0"
"3","20","21","0","0","1.9","1.6","0.2","0","1.9","0","0"
"3","20","22","0","0","2","1.5","0.2","0","2","0","0"
"3","20","23","0","0","2.1","1.3","0.2","0","2.1","0","0"
"3","21","0","0","0","2.2","1.1","0.2","0","2.2","0","0"
"3","21","1","0","0","2","0.8","0.2","0","2","0","0"
"3","21","2","0","0","1.3","0.8","0.2","0","1.3","0","0"
"3","21","3","0","0","0.3","1.1","0.2","0","0.3","0","0"
"3","21","4","0","0","-0.5","1.2","0.2","0","-0.5","0","0"
"3","21","5","0","0","-0.8","1.3","0.2","0","-0.8","0","0"
"3","21","6","0","0","-0.4","1.2","0.2","0","0","0","0"
"3","21","7","117","43","0","1.1","0.2","57.224","1.618","42.032","36.58"
"3","21","8","462","110","5.8","1.8","0.2","281.066","12.887","242.225","229.679"
"3","21","9","637","150","9.7","1.8","0.2","529.79","23.183","460.027","439.763"
"3","21","10","726","179","12.7","1.6","0.2","746.207","32.471","619.569","593.652"
"3","21","11","707","225","14.2","1.1","0.2","873.875","40.162","697.756","669.068"
"3","21","12","728","238","15.2","0.6","0.2","957.819","47.645","738.614","708.479"
"3","21","13","721","243","15.8","0.6","0.2","958.389","48.261","736.959","706.882"
"3","21","14","678","243","16","1.2","0.2","872.213","41.28","692.632","664.126"
"3","21","15","612","226","15.7","1.9","0.2","714.458","33.443","589.353","564.506"
"3","21","16","516","191","14.9","2.3","0.2","509.243","26.612","434.685","415.319"
"3","21","17","354","133","12.1","2","0.2","269.802","18.646","229.705","217.602"
"3","21","18","82","48","8.1","1.8","0.2","58.693","9.542","44.438","38.9"
"3","21","19","0","0","5.7","2","0.2","0","0","0","0"
"3","21","20","0","0","4.3","2.1","0.2","0","4.3","0","0"
"3","21","21","0","0","3","1.9","0.2","0","3","0","0"
"3","21","22","0","0","1.9","1.8","0.2","0","1.9","0","0"
"3","21","23","0","0","0.9","1.6","0.2","0","0.9","0","0"
"3","22","0","0","0","0.1","1.5","0.2","0","0.1","0","0"
"3","22","1","0","0","-0.4","1.3","0.2","0","-0.4","0","0"
"3","22","2","0","0","-0.8","1.1","0.2","0","-0.8","0","0"
"3","22","3","0","0","-1","1","0.2","0","-1","0","0"
"3","22","4","0","0","-1.2","1","0.2","0","-1.2","0","0"
"3","22","5","0","0","-1.5","1.1","0.2","0","-1.5","0","0"
"3","22","6","0","0","-1.4","1.4","0.2","0","0","0","0"
"3","22","7","71","44","-1","1.6","0.2","51.864","0.325","40.039","34.657"
"3","22","8","384","124","3.3","3.2","0.2","268.309","8.529","235.799","223.48"
"3","22","9","438","173","6.9","3.3","0.2","438.52","15.37","389.748","371.974"
"3","22","10","428","251","10.1","3.5","0.2","594.844","21.195","512.562","490.437"
"3","22","11","295","349","12.3","3.6","0.2","631.547","23.865","533.189","510.332"
"3","22","12","517","315","13.9","3.6","0.2","837.194","29.236","693.017","664.497"
"3","22","13","488","322","14.8","3.8","0.2","818.305","29.343","676.822","648.876"
"3","22","14","249","362","14.9","4","0.2","596.891","25.196","500.502","478.804"
"3","22","15","549","214","14.3","4.3","0.2","654.492","25.165","556.916","533.219"
"3","22","16","72","212","13.2","4.3","0.2","252.178","17.385","217.151","205.493"
"3","22","17","191","126","11","3.2","0.2","197.971","14.87","170.268","160.271"
"3","22","18","80","41","8.3","2.2","0.2","51.28","9.46","38.369","33.046"
